2025-07-10 17:49:38 | INFO     | vehicle_detection | 🚀 Vehicle Detection Server
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.3
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.1
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 19:57:58 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.0
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32828
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 19:58:03 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 43.1
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Frames processed: 32938
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 19:58:08 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 43.1
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33048
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 27
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 19:58:14 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.4
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33152
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 31
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.7
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 19:58:19 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 52.5
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33260
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.8
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.6
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 19:58:24 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 51.3
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33368
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 30
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 19:58:29 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 46.9
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33476
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 19:58:34 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.8
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33584
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 19:58:39 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.4
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33690
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 19:58:44 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.6
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33798
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.8
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 19:58:49 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.9
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Frames processed: 33908
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 27
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 19:58:54 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 46.5
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34008
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 29
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.7
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.5
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 19:58:59 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 48.2
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34112
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 28
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.5
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.3
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.095s
2025-07-10 19:59:04 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 51.6
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34216
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 12
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.7
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.5
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 19:59:09 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 45.2
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34334
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 16
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.4
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 19:59:14 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 28.4
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34448
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 13
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.8
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.6
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.084s
2025-07-10 19:59:19 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 25.4
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34562
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.8
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.5
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.085s
2025-07-10 19:59:24 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 28.1
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34674
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 18
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.5
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.3
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.087s
2025-07-10 19:59:29 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 29.6
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34780
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.0
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 19:59:34 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 33.8
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Frames processed: 34894
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 19
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.4
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.2
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.088s
2025-07-10 19:59:39 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 36.6
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Frames processed: 35006
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 21
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Connected clients: 0
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.4
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 19:59:44 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 38.0
2025-07-10 19:59:49 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 19:59:49 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 19:59:49 | INFO     | vehicle_detection.broadcaster |    Frames processed: 35128
2025-07-10 19:59:49 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
